Iteration,Objective,Fairness,Duration
0,1538.0331558687064,0.6431352216906255,1521
1,1538.0331558687064,0.6431352216906255,1521
2,1537.028219511869,0.6432386442097385,1520
3,1537.028219511869,0.6432386442097385,1520
4,1537.028219511869,0.6432386442097385,1520
5,1537.028219511869,0.6432386442097385,1520
6,1545.0675162558496,0.6424153309061453,1528
7,1545.0675162558496,0.6424153309061453,1528
8,1545.0675162558496,0.6424153309061453,1528
9,1545.0675162558496,0.6424153309061453,1528
10,1545.0675162558496,0.6424153309061453,1528
11,1545.0675162558496,0.6424153309061453,1528
12,1545.0675162558496,0.6424153309061453,1528
13,1545.0675162558496,0.6424153309061453,1528
14,1545.0675162558496,0.6424153309061453,1528
15,1545.0675162558496,0.6424153309061453,1528
16,1566.1685991569445,0.640297524472143,1549
17,1566.1685991569445,0.640297524472143,1549
18,1567.1733393271697,0.6401982122947901,1550
19,1567.1733393271697,0.6401982122947901,1550
20,1567.1733393271697,0.6401982122947901,1550
21,1567.1733393271697,0.6401982122947901,1550
22,1566.983753213478,0.6441702657976557,1550
23,1566.983753213478,0.6441702657976557,1550
24,1566.983753213478,0.6441702657976557,1550
25,1566.983753213478,0.6441702657976557,1550
26,1578.79073503124,0.6691654089411275,1563
27,1578.79073503124,0.6691654089411275,1563
28,1578.79073503124,0.6691654089411275,1563
29,1578.79073503124,0.6691654089411275,1563
30,1578.79073503124,0.6691654089411275,1563
31,1578.79073503124,0.6691654089411275,1563
32,1584.0160007489428,0.6853970092406724,1569
33,1585.0222413591787,0.6852662610689586,1570
34,1555.539905303569,0.6744205886534906,1540
35,1555.539905303569,0.6744205886534906,1540
36,1555.539905303569,0.6744205886534906,1540
37,1555.539905303569,0.6744205886534906,1540
38,1555.539905303569,0.6744205886534906,1540
39,1555.539905303569,0.6744205886534906,1540
40,1555.539905303569,0.6744205886534906,1540
41,1553.5279314377246,0.6746714553168963,1538
42,1553.5279314377246,0.6746714553168963,1538
43,1553.5279314377246,0.6746714553168963,1538
44,1553.5279314377246,0.6746714553168963,1538
45,1553.5279314377246,0.6746714553168963,1538
46,1553.5279314377246,0.6746714553168963,1538
47,1568.0324328200334,0.6850527378999937,1553
48,1568.0324328200334,0.6850527378999937,1553
49,1568.0324328200334,0.6850527378999937,1553
50,1568.0324328200334,0.6850527378999937,1553
51,1568.0324328200334,0.6850527378999937,1553
52,1568.0324328200334,0.6850527378999937,1553
53,1565.0135021398003,0.6854493580599144,1550
54,1574.8033902615744,0.689851450626978,1560
55,1576.8162399990051,0.6895822334170306,1562
56,1580.8418351811995,0.6890459840519688,1566
