Iteration,Objective,Fairness,Duration
0,1541.336527476294,0.6786815948817548,1526
1,1541.336527476294,0.6786815948817548,1526
2,1517.1818812770894,0.6609704320743901,1501
3,1517.1818812770894,0.6609704320743901,1501
4,1517.1818812770894,0.6609704320743901,1501
5,1517.1818812770894,0.6609704320743901,1501
6,1514.2844498791576,0.6588214984463114,1498
7,1514.2844498791576,0.6588214984463114,1498
8,1512.2732724736968,0.6590556783218761,1496
9,1506.2395473997028,0.6597622585438336,1490
10,1492.1597131989681,0.6614348795523106,1476
11,1492.1597131989681,0.6614348795523106,1476
12,1492.1597131989681,0.6614348795523106,1476
13,1492.1597131989681,0.6614348795523106,1476
14,1492.1597131989681,0.6614348795523106,1476
15,1489.1423944361786,0.6617977281336986,1473
16,1489.1423944361786,0.6617977281336986,1473
17,1486.125,0.6621621621621622,1470
18,1487.9332055114944,0.6661804837315237,1472
19,1487.9332055114944,0.6661804837315237,1472
20,1487.9332055114944,0.6661804837315237,1472
21,1487.9332055114944,0.6661804837315237,1472
22,1500.0040048267945,0.6646971542678738,1484
23,1500.0040048267945,0.6646971542678738,1484
24,1500.0040048267945,0.6646971542678738,1484
25,1500.0040048267945,0.6646971542678738,1484
26,1500.0040048267945,0.6646971542678738,1484
27,1500.0040048267945,0.6646971542678738,1484
28,1500.0040048267945,0.6646971542678738,1484
29,1500.0040048267945,0.6646971542678738,1484
30,1532.8467532747097,0.6889429441711783,1518
31,1541.9056002176626,0.687710031056725,1527
32,1541.9056002176626,0.687710031056725,1527
33,1519.6804311192382,0.6714764064689259,1504
34,1519.6804311192382,0.6714764064689259,1504
35,1519.6804311192382,0.6714764064689259,1504
36,1512.638110277303,0.6723630782044228,1497
37,1493.5210818989485,0.6748149612623411,1478
38,1493.5210818989485,0.6748149612623411,1478
39,1493.5210818989485,0.6748149612623411,1478
40,1488.489749586728,0.6754714102927305,1473
41,1488.489749586728,0.6754714102927305,1473
42,1488.489749586728,0.6754714102927305,1473
43,1537.7611421073727,0.7116877832102948,1524
44,1537.7611421073727,0.7116877832102948,1524
45,1514.5896113003641,0.7152815566653227,1501
46,1514.5896113003641,0.7152815566653227,1501
47,1514.5896113003641,0.7152815566653227,1501
48,1514.5896113003641,0.7152815566653227,1501
49,1514.5896113003641,0.7152815566653227,1501
50,1528.1245083952624,0.7250260130889904,1515
51,1528.1245083952624,0.7250260130889904,1515
52,1528.1245083952624,0.7250260130889904,1515
53,1524.256648931223,0.7222575124403291,1511
54,1521.3561480892204,0.7201728872989653,1508
