Iteration,Objective,Fairness,Duration
0,1510.6978848646995,0.9492259310795612,1509
1,1510.6978848646995,0.9492259310795612,1509
2,1504.6553423168164,0.9504981364588426,1503
3,1504.6553423168164,0.9504981364588426,1503
4,1504.6553423168164,0.9504981364588426,1503
5,1504.6553423168164,0.9504981364588426,1503
6,1506.6695102871165,0.9500744531364694,1505
7,1491.5635963933019,0.9532417346500645,1490
8,1491.5635963933019,0.9532417346500645,1490
9,1491.5635963933019,0.9532417346500645,1490
10,1491.5635963933019,0.9532417346500645,1490
11,1491.5635963933019,0.9532417346500645,1490
12,1491.5635963933019,0.9532417346500645,1490
13,1484.6420149269863,0.9508966828054295,1483
14,1484.6420149269863,0.9508966828054295,1483
15,1476.7345547251214,0.9481293443444534,1475
16,1476.7345547251214,0.9481293443444534,1475
17,1474.7581809305814,0.9474228190615588,1473
18,1474.7581809305814,0.9474228190615588,1473
19,1474.7581809305814,0.9474228190615588,1473
20,1466.699562186608,0.9491757719315781,1465
21,1466.699562186608,0.9491757719315781,1465
22,1466.699562186608,0.9491757719315781,1465
23,1466.699562186608,0.9491757719315781,1465
24,1457.807070717167,0.9459608039124692,1456
25,1457.807070717167,0.9459608039124692,1456
26,1457.807070717167,0.9459608039124692,1456
27,1450.7548031167726,0.9475238302400579,1449
28,1450.7548031167726,0.9475238302400579,1449
29,1450.7548031167726,0.9475238302400579,1449
30,1450.7548031167726,0.9475238302400579,1449
31,1450.7548031167726,0.9475238302400579,1449
32,1450.7548031167726,0.9475238302400579,1449
33,1434.6359025044533,0.9510794705606096,1433
34,1434.6359025044533,0.9510794705606096,1433
35,1434.6359025044533,0.9510794705606096,1433
36,1434.6359025044533,0.9510794705606096,1433
37,1434.6359025044533,0.9510794705606096,1433
38,1434.6359025044533,0.9510794705606096,1433
39,1434.6359025044533,0.9510794705606096,1433
40,1434.6359025044533,0.9510794705606096,1433
41,1434.6359025044533,0.9510794705606096,1433
42,1434.6359025044533,0.9510794705606096,1433
43,1434.6359025044533,0.9510794705606096,1433
44,1434.6359025044533,0.9510794705606096,1433
45,1434.6359025044533,0.9510794705606096,1433
46,1449.4655135616315,0.9561748336832658,1448
47,1449.4655135616315,0.9561748336832658,1448
48,1449.4655135616315,0.9561748336832658,1448
49,1449.4655135616315,0.9561748336832658,1448
50,1449.4655135616315,0.9561748336832658,1448
51,1449.4655135616315,0.9561748336832658,1448
52,1449.4655135616315,0.9561748336832658,1448
53,1449.4655135616315,0.9561748336832658,1448
54,1449.4655135616315,0.9561748336832658,1448
55,1449.4655135616315,0.9561748336832658,1448
56,1449.4655135616315,0.9561748336832658,1448
57,1449.4655135616315,0.9561748336832658,1448
58,1449.4655135616315,0.9561748336832658,1448
59,1445.5098236596798,0.9548497709425882,1444
60,1445.5098236596798,0.9548497709425882,1444
61,1445.5098236596798,0.9548497709425882,1444
62,1445.5098236596798,0.9548497709425882,1444
63,1445.5098236596798,0.9548497709425882,1444
64,1445.5098236596798,0.9548497709425882,1444
65,1430.4026041712607,0.95805609535704,1429
66,1430.4026041712607,0.95805609535704,1429
67,1430.4026041712607,0.95805609535704,1429
68,1449.4295441986176,0.957250472529379,1448
69,1449.4295441986176,0.957250472529379,1448
70,1449.4295441986176,0.957250472529379,1448
71,1449.4295441986176,0.957250472529379,1448
72,1447.191945835255,0.9643556867447652,1446
73,1447.191945835255,0.9643556867447652,1446
74,1447.191945835255,0.9643556867447652,1446
75,1447.191945835255,0.9643556867447652,1446
76,1447.191945835255,0.9643556867447652,1446
77,1447.191945835255,0.9643556867447652,1446
78,1447.191945835255,0.9643556867447652,1446
79,1439.13875176107,0.96594641862829,1438
80,1423.033938004409,0.969080801303556,1422
81,1423.033938004409,0.969080801303556,1422
82,1423.033938004409,0.969080801303556,1422
83,1423.033938004409,0.969080801303556,1422
84,1423.033938004409,0.969080801303556,1422
85,1423.033938004409,0.969080801303556,1422
86,1423.033938004409,0.969080801303556,1422
87,1423.033938004409,0.969080801303556,1422
88,1423.033938004409,0.969080801303556,1422
89,1423.033938004409,0.969080801303556,1422
90,1423.033938004409,0.969080801303556,1422
91,1423.033938004409,0.969080801303556,1422
92,1423.033938004409,0.969080801303556,1422
93,1423.033938004409,0.969080801303556,1422
94,1423.033938004409,0.969080801303556,1422
95,1423.033938004409,0.969080801303556,1422
96,1423.033938004409,0.969080801303556,1422
97,1413.2306395609492,0.9631985777228106,1412
98,1413.2306395609492,0.9631985777228106,1412
99,1413.2306395609492,0.9631985777228106,1412
100,1413.2306395609492,0.9631985777228106,1412
