Iteration,Objective,Fairness,Duration
0,1538.7204833977162,0.8746890064763868,1535
1,1533.6856055279427,0.8758637410595224,1530
2,1536.7065482789824,0.8751583604249757,1533
3,1536.7065482789824,0.8751583604249757,1533
4,1529.8155510929346,0.871486995859393,1526
5,1506.6532958006628,0.8769519770743384,1503
6,1506.6532958006628,0.8769519770743384,1503
7,1506.6532958006628,0.8769519770743384,1503
8,1506.6532958006628,0.8769519770743384,1503
9,1476.4373382255733,0.8842257249722677,1473
10,1470.5312917289293,0.8810612418683293,1467
11,1477.4218278128435,0.884748136987417,1474
12,1475.4528910332226,0.88370188503797,1472
13,1477.4674452554746,0.8832116788321168,1474
14,1477.4674452554746,0.8832116788321168,1474
15,1477.4674452554746,0.8832116788321168,1474
16,1477.4674452554746,0.8832116788321168,1474
17,1487.5398988790469,0.8807713412244258,1484
18,1487.5398988790469,0.8807713412244258,1484
19,1487.5398988790469,0.8807713412244258,1484
20,1491.5459177362188,0.8805686178437574,1488
21,1491.5459177362188,0.8805686178437574,1488
22,1497.4531052181487,0.8836946709953282,1494
23,1497.4531052181487,0.8836946709953282,1494
24,1497.4531052181487,0.8836946709953282,1494
25,1497.4531052181487,0.8836946709953282,1494
26,1513.2128393101311,0.8917871569507849,1510
27,1513.2128393101311,0.8917871569507849,1510
28,1502.9904023974382,0.899279137843105,1500
29,1502.9904023974382,0.899279137843105,1500
30,1502.9904023974382,0.899279137843105,1500
31,1502.9904023974382,0.899279137843105,1500
32,1499.969,0.9,1497
33,1483.2178459825063,0.8916185253450218,1480
34,1483.2178459825063,0.8916185253450218,1480
35,1465.4947088417402,0.8822934037810617,1462
36,1465.4947088417402,0.8822934037810617,1462
37,1465.4947088417402,0.8822934037810617,1462
38,1449.3306183485117,0.8878201970861683,1446
39,1449.3306183485117,0.8878201970861683,1446
40,1449.3306183485117,0.8878201970861683,1446
41,1449.3306183485117,0.8878201970861683,1446
42,1516.8154610827912,0.871490027524717,1513
43,1516.8154610827912,0.871490027524717,1513
44,1508.7131165302965,0.8749371326946298,1505
45,1508.7131165302965,0.8749371326946298,1505
46,1475.4757702438387,0.882931281783805,1472
47,1468.4246715835432,0.8846523548823486,1465
48,1479.504853095488,0.8819517313746065,1476
49,1479.504853095488,0.8819517313746065,1476
50,1479.504853095488,0.8819517313746065,1476
51,1465.4026935032227,0.8853926068298179,1462
52,1465.4026935032227,0.8853926068298179,1462
53,1465.4026935032227,0.8853926068298179,1462
54,1465.4026935032227,0.8853926068298179,1462
55,1465.4026935032227,0.8853926068298179,1462
56,1465.4026935032227,0.8853926068298179,1462
57,1465.4026935032227,0.8853926068298179,1462
58,1465.4026935032227,0.8853926068298179,1462
59,1465.4026935032227,0.8853926068298179,1462
60,1478.203832554123,0.8920905168702236,1475
61,1478.203832554123,0.8920905168702236,1475
62,1478.203832554123,0.8920905168702236,1475
63,1478.203832554123,0.8920905168702236,1475
64,1478.203832554123,0.8920905168702236,1475
65,1472.1378931539593,0.8943114464816622,1469
66,1472.1378931539593,0.8943114464816622,1469
67,1472.1378931539593,0.8943114464816622,1469
68,1472.1378931539593,0.8943114464816622,1469
69,1472.1378931539593,0.8943114464816622,1469
70,1494.2972412978195,0.8889443820202254,1491
71,1494.2972412978195,0.8889443820202254,1491
72,1479.5277725393757,0.8811797730085668,1476
73,1473.484123918183,0.8826499185522728,1470
74,1471.1305976820643,0.8945571680005313,1468
75,1471.1305976820643,0.8945571680005313,1468
76,1474.1302652772001,0.8945683638531444,1471
77,1474.1302652772001,0.8945683638531444,1471
78,1474.1302652772001,0.8945683638531444,1471
79,1474.1302652772001,0.8945683638531444,1471
