Iteration,Objective,Fairness,Duration
0,1530.3762078035697,0.6492434140473463,1502
1,1530.3762078035697,0.6492434140473463,1502
2,1530.3762078035697,0.6492434140473463,1502
3,1530.3762078035697,0.6492434140473463,1502
4,1530.3762078035697,0.6492434140473463,1502
5,1530.3762078035697,0.6492434140473463,1502
6,1541.6842898876791,0.6577961694971676,1514
7,1520.4861206010503,0.6602457280463495,1493
8,1513.4187305780454,0.6610787320389954,1486
9,1513.4187305780454,0.6610787320389954,1486
10,1513.4187305780454,0.6610787320389954,1486
11,1513.4187305780454,0.6610787320389954,1486
12,1513.4187305780454,0.6610787320389954,1486
13,1506.213545119454,0.6636150170648464,1479
14,1506.213545119454,0.6636150170648464,1479
15,1506.213545119454,0.6636150170648464,1479
16,1506.213545119454,0.6636150170648464,1479
17,1506.213545119454,0.6636150170648464,1479
18,1506.213545119454,0.6636150170648464,1479
19,1506.213545119454,0.6636150170648464,1479
20,1506.213545119454,0.6636150170648464,1479
21,1506.213545119454,0.6636150170648464,1479
22,1506.213545119454,0.6636150170648464,1479
23,1506.213545119454,0.6636150170648464,1479
24,1506.213545119454,0.6636150170648464,1479
25,1506.213545119454,0.6636150170648464,1479
26,1506.213545119454,0.6636150170648464,1479
27,1544.8469504675902,0.6928683502152019,1520
28,1544.8469504675902,0.6928683502152019,1520
29,1544.8469504675902,0.6928683502152019,1520
30,1544.8469504675902,0.6928683502152019,1520
31,1544.8469504675902,0.6928683502152019,1520
32,1544.8469504675902,0.6928683502152019,1520
33,1544.8469504675902,0.6928683502152019,1520
34,1544.8469504675902,0.6928683502152019,1520
35,1544.8469504675902,0.6928683502152019,1520
36,1544.8469504675902,0.6928683502152019,1520
37,1552.9374137824782,0.6917501386591072,1528
38,1552.9374137824782,0.6917501386591072,1528
39,1554.9552926567787,0.703890078408173,1531
40,1554.9552926567787,0.703890078408173,1531
41,1554.9552926567787,0.703890078408173,1531
42,1554.9552926567787,0.703890078408173,1531
43,1554.9552926567787,0.703890078408173,1531
44,1554.9552926567787,0.703890078408173,1531
45,1554.9552926567787,0.703890078408173,1531
46,1550.714850148388,0.6821402948283316,1525
47,1554.486285107615,0.6973265128848567,1530
48,1554.486285107615,0.6973265128848567,1530
49,1554.486285107615,0.6973265128848567,1530
50,1591.4573057227053,0.7100456647378812,1568
51,1591.4573057227053,0.7100456647378812,1568
52,1568.244560316428,0.7126753978191824,1545
53,1568.244560316428,0.7126753978191824,1545
54,1584.3143135636988,0.724174121585924,1562
55,1584.3143135636988,0.724174121585924,1562
56,1595.6680734563122,0.7321622564114688,1574
57,1595.6680734563122,0.7321622564114688,1574
58,1587.5621578876217,0.7334714723408939,1566
59,1586.6158942329268,0.7328072406313112,1565
60,1606.878088109309,0.7295662780060695,1585
61,1606.878088109309,0.7295662780060695,1585
62,1606.878088109309,0.7295662780060695,1585
63,1606.878088109309,0.7295662780060695,1585
64,1596.467122480942,0.7222852598153031,1574
65,1596.467122480942,0.7222852598153031,1574
66,1596.467122480942,0.7222852598153031,1574
67,1596.467122480942,0.7222852598153031,1574
68,1596.467122480942,0.7222852598153031,1574
69,1586.7574491717485,0.7434184280377208,1566
70,1561.2188410053502,0.7253542520970315,1539
71,1570.3359703223935,0.7239064237034173,1548
72,1565.5456815154143,0.7089532569170055,1542
73,1564.533533033728,0.7091034235633128,1541
74,1568.3120966601994,0.7118405851644075,1545
75,1564.533533033728,0.7091034235633128,1541
76,1564.533533033728,0.7091034235633128,1541
77,1555.4234503443006,0.7104641490197693,1532
78,1555.4234503443006,0.7104641490197693,1532
79,1555.4234503443006,0.7104641490197693,1532
80,1542.209666742489,0.700745775741792,1518
81,1542.209666742489,0.700745775741792,1518
82,1536.275617498264,0.6999305624442019,1512
83,1536.275617498264,0.6999305624442019,1512
84,1536.275617498264,0.6999305624442019,1512
85,1536.275617498264,0.6999305624442019,1512
86,1536.275617498264,0.6999305624442019,1512
87,1538.162128052773,0.7013333986060202,1514
88,1558.9289053872312,0.7165771892802082,1536
89,1537.218844638829,0.7006323283210245,1513
90,1537.218844638829,0.7006323283210245,1513
91,1537.218844638829,0.7006323283210245,1513
92,1543.8230188559403,0.7055251068486993,1520
93,1543.8230188559403,0.7055251068486993,1520
94,1543.8230188559403,0.7055251068486993,1520
95,1542.8108942900956,0.7056749778727366,1519
96,1561.0266044810542,0.7030085972675628,1537
97,1561.0266044810542,0.7030085972675628,1537
98,1561.0266044810542,0.7030085972675628,1537
99,1590.3242343140396,0.7240514917918465,1568
100,1593.3624965331549,0.7235785348188533,1571
101,1601.4637950135616,0.7223263904380531,1579
102,1601.4637950135616,0.7223263904380531,1579
103,1586.2729823380514,0.7246850143627762,1564
104,1596.6812355223065,0.731999560910921,1575
105,1596.6812355223065,0.731999560910921,1575
106,1586.2729823380514,0.7246850143627762,1564
107,1586.2729823380514,0.7246850143627762,1564
108,1598.5744386125798,0.7333196710435139,1577
109,1586.2729823380514,0.7246850143627762,1564
110,1586.2729823380514,0.7246850143627762,1564
111,1601.414705882353,0.7352941176470589,1580
112,1613.7290194479633,0.7437698461314808,1593
113,1613.7290194479633,0.7437698461314808,1593
114,1602.361585486858,0.7359507356383433,1581
115,1602.361585486858,0.7359507356383433,1581
116,1602.361585486858,0.7359507356383433,1581
117,1599.5211325644404,0.7339785838758893,1578
118,1599.5211325644404,0.7339785838758893,1578
119,1616.5722989367184,0.745707058878636,1596
120,1616.5722989367184,0.745707058878636,1596
121,1603.3927785521348,0.7479260994791744,1583
122,1611.5036014463474,0.7465562243962001,1591
123,1607.713184504908,0.7439655809034865,1587
124,1611.5036014463474,0.7465562243962001,1591
125,1605.420589555139,0.747582329355512,1585
126,1605.420589555139,0.747582329355512,1585
127,1605.420589555139,0.747582329355512,1585
128,1537.35604716999,0.6989363761435117,1513
129,1531.285047137049,0.699814003250321,1507
130,1531.285047137049,0.699814003250321,1507
131,1531.285047137049,0.699814003250321,1507
132,1531.285047137049,0.699814003250321,1507
133,1531.285047137049,0.699814003250321,1507
134,1531.285047137049,0.699814003250321,1507
135,1531.285047137049,0.699814003250321,1507
136,1531.285047137049,0.699814003250321,1507
137,1541.403051893941,0.6983553535977627,1517
138,1520.1533227689406,0.7014422401861473,1496
139,1520.1533227689406,0.7014422401861473,1496
140,1520.1533227689406,0.7014422401861473,1496
141,1520.1533227689406,0.7014422401861473,1496
142,1520.1533227689406,0.7014422401861473,1496
143,1530.2731558727894,0.6999609904475976,1506
144,1530.2731558727894,0.6999609904475976,1506
145,1530.2731558727894,0.6999609904475976,1506
146,1536.8753658536586,0.7048780487804878,1513
147,1536.8753658536586,0.7048780487804878,1513
148,1536.8753658536586,0.7048780487804878,1513
149,1536.8753658536586,0.7048780487804878,1513
150,1536.8753658536586,0.7048780487804878,1513
151,1536.8753658536586,0.7048780487804878,1513
152,1536.8753658536586,0.7048780487804878,1513
153,1536.8753658536586,0.7048780487804878,1513
154,1536.8753658536586,0.7048780487804878,1513
155,1536.8753658536586,0.7048780487804878,1513
156,1536.8753658536586,0.7048780487804878,1513
157,1543.4804009850134,0.7097601855993394,1520
158,1534.3684428545175,0.7111440932692518,1511
159,1534.3684428545175,0.7111440932692518,1511
160,1548.5276086485012,0.7215375939616655,1526
161,1531.538241966563,0.7090452167297535,1508
162,1531.538241966563,0.7090452167297535,1508
163,1531.538241966563,0.7090452167297535,1508
164,1514.5681192438988,0.6963149660828339,1490
165,1514.5681192438988,0.6963149660828339,1490
166,1514.5681192438988,0.6963149660828339,1490
167,1514.5681192438988,0.6963149660828339,1490
168,1514.5681192438988,0.6963149660828339,1490
169,1514.5681192438988,0.6963149660828339,1490
170,1516.6611243242162,0.6951653359182164,1492
171,1524.2014577622726,0.7008472464490406,1500
172,1539.4995813724315,0.709523097992193,1516
173,1539.4995813724315,0.709523097992193,1516
174,1539.4995813724315,0.709523097992193,1516
175,1539.4995813724315,0.709523097992193,1516
176,1539.4995813724315,0.709523097992193,1516
177,1540.4432358305687,0.7102195818223902,1517
178,1540.4432358305687,0.7102195818223902,1517
179,1540.4432358305687,0.7102195818223902,1517
180,1539.4995813724315,0.709523097992193,1516
181,1538.55598585699,0.708825885574908,1515
182,1538.55598585699,0.708825885574908,1515
183,1538.55598585699,0.708825885574908,1515
184,1529.123239333628,0.7018140997079371,1505
185,1529.123239333628,0.7018140997079371,1505
186,1529.123239333628,0.7018140997079371,1505
187,1535.675455249455,0.6949881922193453,1511
188,1530.9609497596393,0.6914592118709589,1506
189,1523.5355025019207,0.696718139654872,1499
190,1523.5355025019207,0.696718139654872,1499
191,1523.5355025019207,0.696718139654872,1499
192,1523.5355025019207,0.696718139654872,1499
193,1523.5355025019207,0.696718139654872,1499
194,1523.5355025019207,0.696718139654872,1499
195,1523.5355025019207,0.696718139654872,1499
196,1523.5355025019207,0.696718139654872,1499
197,1528.2493234006301,0.7002555821924593,1504
198,1528.2493234006301,0.7002555821924593,1504
199,1523.5355025019207,0.696718139654872,1499
200,1523.5355025019207,0.696718139654872,1499
201,1523.5355025019207,0.696718139654872,1499
202,1523.5355025019207,0.696718139654872,1499
203,1523.5355025019207,0.696718139654872,1499
204,1531.078296566164,0.7023696345344389,1507
205,1549.2922280966632,0.6997252398434721,1525
206,1549.2922280966632,0.6997252398434721,1525
207,1549.2922280966632,0.6997252398434721,1525
208,1549.2922280966632,0.6997252398434721,1525
209,1549.2922280966632,0.6997252398434721,1525
210,1549.2922280966632,0.6997252398434721,1525
211,1549.2922280966632,0.6997252398434721,1525
212,1549.2922280966632,0.6997252398434721,1525
213,1559.676051615379,0.7073417600076751,1536
214,1559.676051615379,0.7073417600076751,1536
215,1545.5179557155552,0.6969350344183525,1521
216,1561.2293820057798,0.7005020765663799,1537
217,1561.2293820057798,0.7005020765663799,1537
218,1561.2293820057798,0.7005020765663799,1537
